user_id,item_id,daytime,rating
606,1750,morning,0
48,38,night,0
52,186,afternoon,2
660,33,noon,1
163,5,noon,3
199,28,morning,0
382,1733,night,2
135,1218,afternoon,0
136,1751,afternoon,2
475,167,evening,0
250,103,sunset,1
140,478,night,0
87,16,evening,0
171,3,afternoon,3
165,414,morning,0
117,5,evening,1
60,78,afternoon,2
358,5,noon,3
245,483,sunrise,0
282,1082,night,2
126,731,night,0
39,65,morning,1
92,54,morning,0
464,1112,afternoon,0
97,88,sunrise,1
276,21,evening,2
154,74,evening,3
403,21,afternoon,0
313,39,sunrise,0
188,78,afternoon,2
15,135,evening,0
87,774,noon,1
168,26,afternoon,1
178,175,noon,1
23,25,afternoon,0
395,536,night,0
471,20,evening,0
187,493,afternoon,0
161,350,noon,0
569,711,night,0
260,737,sunrise,0
80,31,sunrise,1
270,141,evening,0
272,44,morning,3
142,160,night,0
91,492,afternoon,1
16,1066,afternoon,1
80,209,morning,2
126,731,afternoon,3
179,25,afternoon,1
159,127,evening,3
42,21,sunset,0
57,33,afternoon,3
8,0,morning,0
363,1752,afternoon,0
188,33,sunrise,0
17,25,evening,3
44,552,evening,0
130,9,morning,2
358,5,afternoon,0
133,26,evening,0
169,1753,night,0
55,333,night,0
408,1117,afternoon,2
123,91,morning,3
130,757,noon,0
155,123,afternoon,2
352,1754,evening,2
307,1755,evening,0
710,545,morning,0
236,16,night,0
290,262,night,0
89,314,morning,0
266,17,morning,1
43,78,morning,3
91,3,morning,0
252,5,sunset,1
169,1756,night,1
168,5,noon,2
215,305,morning,0
37,78,afternoon,0
85,195,afternoon,3
383,77,night,0
133,16,sunset,2
172,21,morning,1
193,88,evening,1
22,20,afternoon,2
32,5,night,1
403,16,noon,1
317,201,evening,0
600,136,afternoon,1
352,78,morning,0
179,374,afternoon,0
130,14,afternoon,0
247,1702,noon,0
28,699,night,3
178,65,morning,2
187,603,evening,2
106,16,morning,0
264,303,morning,0
64,21,morning,1
15,979,sunrise,0
715,1757,night,0
340,3,afternoon,0
123,821,sunrise,2
159,65,afternoon,0
168,26,evening,1
32,21,afternoon,0
10,21,night,2
231,197,sunset,0
66,92,sunset,3
45,1222,afternoon,0
78,5,sunset,3
55,21,noon,3
76,11,morning,2
34,773,sunrise,1
25,1703,morning,3
169,536,night,0
144,54,night,0
289,21,afternoon,1
42,734,morning,1
255,1232,afternoon,1
97,102,afternoon,2
290,246,sunset,1
57,33,sunrise,1
245,483,afternoon,2
168,16,noon,3
249,33,night,1
218,33,afternoon,1
257,148,noon,2
357,242,noon,2
569,315,night,0
212,275,evening,1
166,136,sunset,1
248,5,morning,3
321,16,morning,0
12,1383,evening,0
628,39,evening,0
52,186,afternoon,2
188,35,evening,3
293,26,evening,3
412,0,noon,0
262,102,sunset,3
68,1230,evening,1
71,16,night,1
78,65,evening,3
89,16,morning,1
45,1310,noon,0
143,39,morning,0
54,31,afternoon,0
252,5,noon,0
242,45,morning,1
26,21,sunset,1
402,58,night,2
85,16,evening,3
57,117,sunset,3
154,1758,sunset,2
374,534,afternoon,2
187,1271,evening,2
113,21,afternoon,2
126,548,noon,2
271,889,morning,0
565,511,evening,0
12,1383,sunset,2
638,33,noon,0
86,16,evening,2
116,178,afternoon,1
288,3,evening,0
126,16,night,2
65,16,afternoon,3
15,72,sunrise,0
37,1054,night,2
177,16,night,2
716,38,morning,0
32,16,afternoon,2
44,1388,sunset,3
377,88,afternoon,0
295,65,morning,2
290,262,morning,2
93,1085,evening,3
661,211,sunset,0
137,94,afternoon,0
92,1759,sunset,2
25,532,afternoon,2
37,78,sunset,1
56,16,evening,0
34,16,morning,3
16,1032,afternoon,2
12,24,afternoon,0
32,1760,afternoon,0
110,40,morning,0
39,26,night,2
106,59,afternoon,2
153,33,evening,3
240,33,afternoon,0
136,103,evening,0
8,78,evening,3
358,26,morning,2
22,205,evening,2
63,5,noon,1
256,1084,night,2
439,1761,night,2
143,1188,afternoon,0
51,474,afternoon,1
70,25,night,2
14,14,evening,3
80,59,night,2
23,556,afternoon,1
44,1388,sunset,1
184,207,morning,2
128,273,afternoon,0
269,136,noon,2
168,5,morning,0
74,25,evening,3
59,301,sunrise,1
237,33,noon,0
209,138,morning,0
246,21,sunrise,0
250,1701,sunset,0
126,10,noon,2
13,168,morning,3
109,1103,evening,3
26,53,noon,1
257,106,noon,2
46,143,sunset,0
296,26,afternoon,1
64,5,noon,3
32,27,morning,3
6,197,afternoon,1
102,25,afternoon,3
243,25,afternoon,3
80,209,night,2
74,891,afternoon,0
262,5,sunset,3
20,18,evening,2
89,25,sunrise,0
56,17,evening,0
187,1576,afternoon,0
135,1762,night,0
123,1763,noon,0
589,138,afternoon,0
181,5,evening,2
40,875,noon,0
265,88,afternoon,0
178,1222,afternoon,2
49,783,morning,1
209,374,afternoon,0
219,385,night,0
28,17,noon,0
67,16,evening,0
474,26,morning,0
33,407,night,0
294,478,afternoon,0
153,29,afternoon,3
717,21,afternoon,0
91,25,sunrise,0
45,377,evening,0
30,20,sunrise,3
12,44,morning,3
97,1764,sunrise,1
12,24,evening,0
93,485,morning,2
110,114,afternoon,0
249,33,night,3
117,43,evening,0
127,96,night,0
256,16,afternoon,2
64,9,evening,2
108,173,morning,3
265,17,morning,2
256,1765,night,0
49,264,evening,1
167,11,night,3
125,93,afternoon,1
273,17,sunset,2
55,92,sunrise,3
34,16,sunrise,1
302,155,evening,0
8,15,sunset,3
72,28,morning,1
200,92,afternoon,2
194,16,morning,0
92,9,evening,3
74,1700,night,0
360,41,morning,0
314,56,night,3
52,262,night,2
718,11,afternoon,1
133,497,evening,0
41,25,evening,3
361,76,night,2
359,16,evening,0
68,21,noon,3
90,9,night,3
41,95,evening,0
71,1187,morning,0
122,5,morning,1
310,20,sunrise,1
75,402,night,0
409,1766,evening,0
14,17,night,3
156,21,evening,0
100,1767,night,0
347,94,evening,0
378,527,sunset,1
44,1388,sunset,2
52,148,sunrise,0
77,251,night,2
129,21,sunset,1
56,934,sunrise,2
153,307,evening,3
73,38,night,0
54,5,sunset,2
441,384,night,0
363,16,sunset,0
163,17,morning,1
105,982,noon,1
108,25,night,1
166,271,noon,3
70,336,evening,0
195,1768,night,3
184,721,evening,0
4,4,noon,2
428,33,afternoon,0
255,15,morning,0
252,5,morning,0
13,11,night,1
38,374,noon,0
276,5,afternoon,3
330,44,evening,0
370,16,evening,0
70,1769,afternoon,2
244,350,morning,3
86,175,sunrise,3
154,74,morning,0
44,11,night,3
223,627,afternoon,3
16,469,morning,1
48,5,sunset,3
269,465,sunset,0
264,303,noon,1
117,1041,evening,0
23,374,noon,2
144,25,morning,0
147,89,morning,0
71,497,morning,3
155,5,morning,0
541,892,evening,0
4,115,morning,3
195,488,sunset,0
33,586,noon,0
30,20,morning,3
333,1222,sunrise,0
175,621,afternoon,2
231,1770,night,0
97,917,afternoon,3
195,160,morning,3
51,17,sunset,1
23,1771,night,0
254,1772,afternoon,0
92,56,night,1
432,526,evening,0
107,17,evening,2
96,1773,sunset,0
77,55,evening,2
158,21,evening,0
59,3,morning,0
138,135,sunset,0
108,173,night,2
361,39,sunset,0
86,21,morning,1
180,552,morning,2
38,17,evening,0
59,65,noon,2
96,259,sunset,0
85,513,morning,0
262,16,evening,2
123,1774,afternoon,1
166,1775,sunset,3
142,17,morning,3
128,230,noon,3
44,113,morning,3
153,94,afternoon,0
50,5,night,3
408,16,morning,3
51,703,afternoon,3
275,103,evening,1
176,1776,night,1
92,56,afternoon,0
502,78,evening,2
45,106,sunset,2
428,114,afternoon,1
195,1548,sunset,3
32,5,afternoon,3
117,155,noon,3
408,16,evening,1
65,202,morning,0
60,21,night,0
478,65,sunset,0
31,21,morning,2
5,25,evening,1
377,691,afternoon,0
54,42,evening,2
242,5,night,2
87,103,afternoon,0
206,644,sunset,2
240,33,evening,2
308,16,evening,3
61,575,sunset,0
383,234,evening,0
66,25,morning,3
252,5,morning,3
26,53,morning,3
33,263,night,0
32,5,morning,1
184,100,morning,1
403,5,night,0
719,331,afternoon,0
101,21,afternoon,1
55,21,afternoon,0
80,21,evening,0
153,346,noon,3
279,1305,afternoon,0
165,16,afternoon,3
180,319,evening,0
414,609,noon,0
187,155,sunrise,3
130,312,afternoon,0
80,25,sunset,3
57,301,evening,0
66,92,afternoon,2
400,17,noon,0
32,59,noon,0
54,42,morning,0
49,914,afternoon,2
89,168,afternoon,0
85,63,evening,2
26,5,noon,1
102,21,evening,0
163,14,afternoon,2
46,379,evening,0
33,16,afternoon,3
1,838,evening,3
370,613,afternoon,2
426,65,evening,2
245,216,evening,2
159,166,afternoon,0
292,29,afternoon,3
31,9,noon,0
77,251,afternoon,0
192,1777,afternoon,0
3,155,morning,0
98,1778,noon,3
14,1779,evening,1
131,172,evening,3
81,9,sunset,0
294,272,afternoon,0
50,54,morning,1
71,497,afternoon,2
169,311,evening,2
378,108,night,0
138,187,sunset,0
49,39,sunset,1
185,17,evening,1
80,1780,evening,0
197,259,afternoon,0
184,21,morning,3
348,747,sunset,1
184,296,evening,3
150,499,night,1
265,21,morning,0
9,26,evening,3
178,25,afternoon,2
153,25,sunset,3
106,59,night,1
233,1178,evening,0
293,271,morning,2
49,624,evening,0
93,246,night,0
252,16,sunrise,0
33,16,noon,1
447,1279,evening,1
133,114,night,2
686,25,sunrise,0
403,21,night,1
92,1075,sunrise,2
349,1075,night,3
220,1090,evening,0
77,1781,evening,1
272,329,evening,0
154,5,night,1
86,16,noon,2
56,17,noon,2
90,16,afternoon,3
215,264,afternoon,3
256,136,evening,0
135,141,night,0
174,16,morning,2
96,190,sunset,0
96,3,evening,0
37,114,afternoon,2
374,21,noon,0
279,69,noon,0
175,20,evening,1
57,200,evening,3
128,5,noon,3
20,9,evening,1
184,21,noon,0
128,73,noon,3
66,911,morning,1
277,482,evening,0
15,39,evening,0
255,192,evening,1
33,25,noon,3
393,1637,afternoon,2
97,102,sunrise,0
90,88,evening,1
97,21,morning,1
86,16,evening,1
22,77,morning,0
314,1782,evening,0
80,237,night,2
38,31,sunrise,1
85,820,morning,0
245,483,afternoon,3
235,20,sunset,0
59,301,morning,0
42,21,evening,1
131,16,evening,3
287,105,sunrise,3
265,706,noon,0
48,38,sunrise,3
254,1783,evening,2
104,315,night,0
155,221,evening,0
675,17,morning,0
168,16,morning,2
30,20,evening,0
143,16,morning,0
172,21,afternoon,1
42,373,morning,0
54,42,morning,3
172,214,night,3
102,25,noon,0
175,1784,night,3
117,141,afternoon,0
31,3,night,0
64,5,noon,2
88,1785,afternoon,1
223,397,evening,2
35,16,morning,3
93,229,night,0
176,9,afternoon,0
86,16,sunset,2
81,301,morning,3
416,44,noon,0
135,17,sunset,2
31,17,sunrise,2
17,3,night,0
8,305,night,2
51,65,noon,0
128,1758,night,3
39,1582,morning,2
42,5,afternoon,2
140,58,noon,1
114,54,morning,0
528,35,night,0
230,197,afternoon,0
128,5,morning,3
114,1786,evening,3
458,423,sunrise,2
49,1787,noon,1
87,1543,evening,0
195,484,morning,1
720,1788,noon,1
279,264,afternoon,0
97,1244,afternoon,1
444,1789,afternoon,2
393,67,afternoon,2
275,103,evening,2
147,89,morning,1
291,221,night,3
370,21,sunrise,0
302,255,night,0
159,21,night,0
23,374,evening,3
308,21,noon,0
273,65,noon,2
156,890,evening,0
213,1196,evening,0
513,16,evening,1
175,256,evening,2
87,16,afternoon,2
279,1276,afternoon,0
159,1790,afternoon,0
261,33,evening,0
62,370,evening,0
352,301,night,0
546,39,evening,0
12,24,evening,3
97,25,afternoon,1
332,967,evening,0
59,5,noon,3
164,16,sunset,1
148,692,evening,3
26,53,night,3
2,698,evening,1
66,49,afternoon,2
16,15,night,2
99,1791,morning,3
97,917,morning,0
182,38,evening,2
287,3,night,2
279,319,morning,0
199,863,afternoon,3
168,5,night,1
72,890,noon,2
101,25,morning,2
14,40,noon,2
68,114,morning,0
75,381,afternoon,3
170,21,afternoon,0
252,573,noon,2
89,17,evening,2
144,1792,afternoon,1
608,25,evening,0
358,17,evening,3
272,463,night,0
215,205,morning,0
175,868,afternoon,0
68,114,afternoon,0
293,271,night,0
194,114,morning,1
29,21,noon,1
67,38,morning,2
538,21,noon,0
96,25,morning,0
46,246,evening,0
300,5,noon,0
43,17,noon,0
45,5,sunset,2
272,299,evening,3
86,322,sunset,1
91,25,evening,1
175,621,sunset,2
59,318,night,1
1,1,evening,0
234,16,evening,0
423,425,evening,0
401,106,evening,1
245,483,morning,2
39,60,evening,2
133,26,night,3
172,21,afternoon,0
12,58,afternoon,0
8,305,night,0
44,5,morning,0
130,368,evening,3
77,55,evening,1
66,150,night,2
44,11,morning,2
110,722,evening,1
9,16,sunset,0
96,1793,sunset,0
126,136,night,3
249,33,noon,2
153,25,afternoon,3
41,344,night,3
561,3,evening,1
96,224,sunset,0
292,1794,afternoon,2
60,78,afternoon,2
16,469,sunset,0
45,5,afternoon,2
80,21,sunrise,0
33,1795,noon,0
130,9,noon,1
29,319,morning,3
444,1796,evening,0
138,103,afternoon,2
26,21,sunset,0
68,35,morning,3
363,256,afternoon,1
69,16,evening,2
136,103,night,1
262,16,evening,3
43,25,sunset,0
126,148,afternoon,0
199,1181,afternoon,3
403,5,afternoon,2
114,660,morning,0
76,5,sunset,1
40,1797,evening,0
91,16,evening,1
218,33,afternoon,3
201,17,night,0
18,1187,afternoon,1
38,856,morning,1
583,1798,evening,0
97,25,noon,1
89,114,morning,2
34,16,night,0
84,33,afternoon,0
7,1533,morning,3
86,322,noon,0
161,135,morning,0
49,229,evening,3
347,237,evening,0
176,40,afternoon,2
187,1799,night,2
47,102,morning,3
86,175,sunrise,1
273,65,evening,2
8,305,afternoon,0
153,561,afternoon,0
91,335,evening,0
398,5,morning,0
214,25,afternoon,0
99,1800,evening,2
321,306,sunset,0
574,1801,afternoon,0
52,262,night,3
10,114,noon,2
204,1802,evening,0
317,208,evening,0
68,35,evening,3
257,33,evening,2
144,1803,morning,3
98,512,sunset,2
216,374,afternoon,0
136,229,morning,0
142,1734,night,3
86,88,morning,1
130,368,evening,2
247,1804,evening,0
403,103,afternoon,0
366,274,afternoon,3
67,11,noon,0
644,9,afternoon,2
70,336,night,0
32,420,evening,0
38,33,afternoon,1
14,11,sunset,3
78,25,afternoon,2
493,5,evening,1
47,323,evening,0
48,5,evening,3
357,242,morning,2
10,39,afternoon,1
248,25,morning,2
283,1805,sunset,0
239,25,evening,1
37,103,evening,0
504,16,evening,1
71,1318,evening,0
73,38,afternoon,1
106,889,night,1
532,43,night,0
147,11,morning,0
97,17,evening,2
304,5,afternoon,1
40,1322,afternoon,1
486,21,afternoon,0
167,11,noon,3
63,3,sunset,2
389,65,night,3
293,26,afternoon,3
127,209,noon,2
18,103,evening,1
323,795,afternoon,0
80,507,evening,3
166,856,noon,1
261,407,morning,0
90,21,evening,2
192,327,afternoon,2
377,5,morning,3
414,510,evening,3
12,338,evening,3
37,16,noon,3
303,21,sunrise,1
467,1667,night,0
287,364,sunset,2
581,19,evening,2
110,722,afternoon,2
389,1806,night,1
271,1807,evening,0
12,110,evening,3
253,1808,morning,2
168,25,afternoon,3
270,21,noon,0
230,1041,morning,1
47,1809,morning,3
107,492,night,1
131,59,evening,3
405,1141,evening,0
113,21,evening,0
131,59,evening,3
121,1810,night,0
87,1648,afternoon,0
150,26,evening,1
248,21,evening,3
184,21,afternoon,2
514,796,noon,0
86,11,afternoon,1
90,21,morning,1
85,63,noon,0
71,111,night,1
374,1811,evening,0
12,44,afternoon,3
64,5,afternoon,3
77,78,morning,0
60,155,afternoon,0
245,483,sunrise,1
68,5,noon,2
30,21,evening,2
377,933,afternoon,0
189,9,sunset,3
23,16,sunrise,1
72,21,sunset,0
195,1161,afternoon,3
37,1812,afternoon,0
239,209,morning,2
171,311,noon,2
38,570,morning,0
45,444,evening,0
213,435,evening,0
4,4,noon,0
257,80,afternoon,0
378,1813,night,0
105,21,evening,0
8,788,evening,1
528,551,night,0
61,234,morning,1
293,17,noon,0
186,33,sunset,2
257,33,sunrise,3
169,187,afternoon,1
634,808,afternoon,0
215,21,evening,2
70,65,afternoon,0
214,5,morning,1
265,187,evening,2
324,40,sunrise,3
721,175,sunset,1
188,42,sunset,0
117,5,noon,1
722,16,sunset,0
240,210,morning,2
378,17,afternoon,1
428,89,afternoon,1
232,20,noon,1
131,172,morning,3
89,45,afternoon,1
174,21,afternoon,0
257,1814,evening,0
136,200,morning,1
255,192,morning,0
656,16,evening,1
68,21,afternoon,0
297,407,afternoon,0
204,3,night,0
308,200,morning,3
212,71,night,1
172,16,evening,1
210,784,morning,2
90,67,evening,1
85,1640,morning,3
376,40,morning,0
154,74,afternoon,3
80,59,morning,0
187,65,sunset,3
374,1815,afternoon,1
262,5,sunset,3
594,122,evening,0
49,25,sunrise,2
239,5,noon,3
102,799,afternoon,1
128,11,sunset,0
223,105,evening,0
38,1816,sunset,0
212,39,night,0
48,5,evening,3
38,33,evening,0
25,1125,morning,1
53,1817,evening,0
45,102,sunset,1
68,35,sunrise,0
167,21,noon,2
15,39,sunrise,0
176,1818,evening,0
23,21,sunrise,0
91,335,morning,0
723,274,evening,0
566,21,night,0
230,1368,evening,3
492,78,evening,0
14,128,evening,3
428,868,sunset,3
6,1511,evening,0
168,209,night,0
10,5,noon,3
25,16,evening,3
126,1120,noon,0
27,511,evening,2
128,227,evening,0
215,551,morning,0
60,39,noon,1
314,561,morning,0
160,5,morning,0
130,5,noon,3
75,65,morning,3
310,155,evening,1
7,1027,evening,2
108,16,afternoon,0
363,33,afternoon,0
304,21,noon,0
56,21,morning,3
83,796,afternoon,1
87,64,evening,0
358,26,night,0
87,16,sunrise,2
47,5,afternoon,3
76,11,sunset,0
361,615,afternoon,0
177,17,afternoon,0
231,482,sunset,0
459,1819,evening,1
110,114,morning,0
212,20,night,3
78,5,morning,1
516,323,morning,0
423,1820,evening,0
230,29,morning,2
99,33,sunset,3
130,368,evening,2
8,305,morning,2
16,469,night,1
171,785,evening,0
243,298,morning,0
117,21,sunrise,3
408,16,sunset,1
190,414,evening,2
34,29,evening,1
431,444,evening,0
516,407,morning,0
240,437,morning,2
75,53,morning,2
292,342,noon,3
97,9,sunset,1
262,635,morning,3
37,3,night,2
10,5,sunrise,2
358,305,evening,2
66,150,evening,3
350,363,night,1
280,25,afternoon,0
41,1821,evening,0
86,322,evening,0
326,155,afternoon,1
215,697,afternoon,2
74,16,evening,0
257,301,night,3
97,374,morning,0
465,1822,evening,0
52,16,night,0
488,176,afternoon,1
184,21,afternoon,0
167,17,evening,2
38,1823,evening,0
90,67,evening,3
27,689,sunset,3
63,1671,afternoon,0
144,33,morning,3
155,89,morning,1
89,45,morning,2
108,321,morning,2
257,88,afternoon,2
45,207,evening,0
265,17,morning,0
262,65,evening,3
709,127,night,1
148,692,noon,3
195,25,evening,2
12,124,noon,3
203,11,night,0
382,65,evening,1
159,315,afternoon,0
310,197,noon,0
225,229,evening,0
195,1824,morning,3
540,229,evening,1
272,264,evening,0
42,293,morning,0
685,21,sunrise,1
2,11,evening,0
359,80,evening,3
239,16,evening,3
73,38,noon,0
10,3,noon,1
34,16,sunrise,1
107,21,sunset,3
108,42,night,0
163,16,night,1
101,16,sunset,1
294,338,afternoon,2
188,780,afternoon,0
278,16,night,2
547,44,afternoon,0
61,5,sunrise,2
321,21,morning,0
38,376,morning,1
48,34,night,1
10,1290,noon,0
110,40,night,1
330,1409,sunset,2
39,26,morning,3
37,21,evening,1
184,21,afternoon,0
231,967,sunset,0
265,374,noon,0
363,16,morning,1
78,56,evening,2
43,94,morning,2
60,39,morning,1
219,319,sunset,0
108,173,evening,0
444,264,evening,1
34,11,sunset,0
95,71,evening,0
235,379,sunrise,0
245,21,noon,1
317,272,evening,0
248,21,morning,3
172,35,evening,2
96,1790,sunset,0
170,40,evening,0
313,311,sunrise,0
365,209,noon,1
29,21,afternoon,0
148,5,morning,3
100,227,evening,0
130,37,afternoon,0
166,829,morning,1
634,1825,afternoon,0
18,3,afternoon,0
87,254,noon,0
90,21,evening,2
296,58,evening,0
206,110,morning,0
383,16,evening,0
194,103,morning,1
250,5,afternoon,2
248,351,evening,2
167,25,noon,2
272,1392,sunset,2
170,21,afternoon,1
120,908,evening,0
195,25,evening,3
56,263,afternoon,1
212,16,morning,3
45,21,evening,3
37,25,afternoon,3
69,74,noon,2
106,80,sunset,3
2,844,evening,2
516,31,morning,0
125,3,morning,0
51,21,afternoon,2
90,67,sunset,0
83,819,noon,2
219,159,night,0
110,722,morning,2
80,59,morning,0
307,266,evening,0
133,16,morning,2
3,280,morning,1
234,92,evening,2
541,237,morning,0
4,102,noon,0
496,402,evening,2
87,16,night,1
99,21,night,3
134,99,night,1
276,21,afternoon,1
358,26,evening,1
8,1336,morning,0
2,21,morning,2
40,5,afternoon,0
167,16,noon,0
467,1439,night,1
511,1826,night,0
359,33,sunrise,1
61,242,sunrise,3
383,79,evening,0
724,1827,night,0
245,889,evening,1
9,16,morning,1
63,16,sunset,2
171,266,evening,0
447,1040,evening,2
250,5,afternoon,1
389,587,night,3
219,1412,morning,2
52,262,afternoon,3
524,1710,sunrise,0
8,21,evening,1
4,115,evening,2
56,287,morning,3
405,1232,evening,0
16,15,morning,3
439,1188,night,0
304,5,morning,0
273,17,morning,2
190,430,morning,1
219,826,night,0
40,5,evening,1
74,110,sunrise,0
89,25,night,2
347,1522,evening,0
90,21,sunset,0
29,21,morning,0
108,11,evening,3
83,44,evening,0
348,16,afternoon,3
201,5,night,2
108,321,afternoon,1
310,539,noon,0
188,1327,sunrise,1
184,3,afternoon,1
378,233,night,0
138,1486,afternoon,3
174,114,noon,1
52,40,morning,1
41,323,evening,0
71,26,evening,1
108,9,morning,0
153,230,sunrise,0
35,170,night,0
495,44,morning,2
180,5,afternoon,3
48,1828,morning,1
182,955,evening,2
374,1616,evening,0
7,1617,evening,3
377,1527,afternoon,0
166,136,morning,2
23,237,night,2
32,5,evening,0
238,290,night,1
25,536,evening,0
324,16,evening,1
97,716,morning,2
60,39,afternoon,0
629,477,morning,0
120,894,night,0
85,1216,morning,0
65,89,evening,1
448,1829,afternoon,0
242,16,evening,1
237,33,noon,0
422,1288,night,1
348,16,noon,3
22,1830,afternoon,3
2,9,afternoon,1
63,1671,afternoon,0
122,102,morning,0
420,16,evening,1
164,3,sunset,2
18,21,sunset,0
296,0,morning,0
97,21,sunrise,2
143,21,noon,1
644,9,afternoon,0
43,57,morning,0
723,215,morning,0
204,8,night,0
583,25,noon,1
145,29,sunset,0
195,1158,evening,0
184,16,afternoon,3
452,16,noon,0
7,656,sunrise,2
5,5,afternoon,2
378,527,sunrise,1
116,178,noon,1
30,26,sunrise,1
295,436,evening,0
174,200,afternoon,2
166,1192,sunset,2
644,21,morning,2
186,255,sunset,0
570,100,noon,0
92,1017,evening,2
153,33,noon,2
196,163,evening,2
52,262,evening,2
172,107,evening,0
106,59,sunset,1
194,99,afternoon,2
41,16,afternoon,2
358,26,afternoon,3
278,21,evening,0
117,16,noon,3
99,5,morning,3
114,1669,evening,0
157,492,noon,2
241,1090,afternoon,1
4,187,evening,2
102,33,night,0
6,1511,sunrise,1
272,526,evening,0
194,21,afternoon,1
26,5,noon,0
195,972,night,0
48,38,morning,2
445,21,noon,0
106,21,evening,3
262,16,evening,3
45,80,evening,1
91,5,morning,1
183,17,sunset,2
42,615,noon,0
180,5,evening,2
32,21,sunrise,2
29,815,afternoon,1
12,1831,sunset,3
32,17,afternoon,2
630,1055,afternoon,0
86,102,afternoon,1
359,227,afternoon,0
87,25,sunrise,3
126,16,afternoon,3
98,16,morning,2
161,698,morning,0
279,89,afternoon,0
125,21,noon,0
43,308,evening,1
271,15,noon,1
43,17,evening,0
359,21,evening,3
12,44,evening,1
7,242,evening,2
13,11,noon,0
166,136,noon,3
218,25,morning,0
194,45,night,0
223,1714,night,0
31,9,morning,0
44,755,afternoon,0
513,21,night,1
230,5,night,3
143,21,noon,0
106,59,sunset,3
725,25,afternoon,1
68,21,noon,1
54,42,morning,3
120,1244,night,0
348,16,night,3
22,25,morning,3
75,381,afternoon,2
277,1832,evening,0
39,40,afternoon,1
34,11,afternoon,0
150,499,sunrise,1
80,21,afternoon,2
51,21,sunset,1
57,66,night,0
105,21,afternoon,0
409,1833,evening,2
239,5,noon,2
177,17,noon,0
284,1834,sunrise,0
80,59,evening,3
495,44,night,1
51,5,night,0
78,56,sunset,2
23,65,morning,3
91,335,morning,3
260,21,sunset,0
168,14,evening,0
436,1835,afternoon,0
334,200,evening,1
153,155,afternoon,2
452,713,night,0
187,655,night,0
126,17,night,0
54,5,noon,3
270,9,sunrise,0
71,111,afternoon,2
411,33,afternoon,0
87,21,evening,0
257,301,morning,3
488,1836,sunrise,3
155,123,morning,2
443,33,morning,0
448,1837,evening,3
289,10,afternoon,3
59,247,noon,3
113,377,noon,2
59,3,night,0
16,469,evening,3
582,44,afternoon,0
262,5,noon,3
5,5,morning,2
26,21,sunset,3
86,78,noon,2
33,31,evening,1
272,1838,night,0
12,1839,night,1
138,65,afternoon,2
74,16,morning,0
32,59,afternoon,0
128,477,noon,0
33,453,noon,0
249,1840,noon,3
93,242,night,0
178,25,afternoon,0
10,209,afternoon,2
80,59,afternoon,0
27,1841,noon,1
56,263,evening,2
136,17,noon,1
74,25,morning,0
11,1842,evening,0
236,40,morning,0
247,162,morning,0
105,25,evening,2
265,18,noon,0
90,67,night,3
296,58,night,1
74,441,noon,3
37,1212,sunset,0
238,206,morning,3
121,3,night,0
133,28,evening,2
426,136,evening,2
61,5,sunrise,1
16,223,evening,3
183,17,night,1
80,59,evening,3
143,16,afternoon,0
245,21,afternoon,2
432,58,afternoon,0
34,29,evening,2
24,1111,evening,3
49,39,sunset,0
33,155,night,0
726,41,night,1
106,59,afternoon,3
108,21,afternoon,1
7,647,night,3
56,200,morning,0
15,452,evening,0
45,5,night,2
262,98,afternoon,0
16,1032,evening,1
98,21,night,3
472,338,sunrise,1
363,503,evening,1
154,74,morning,3
87,21,evening,3
302,25,afternoon,2
45,21,afternoon,1
87,11,evening,1
363,126,morning,0
151,374,afternoon,1
292,136,sunset,0
56,934,afternoon,0
39,26,night,1
279,486,afternoon,0
294,244,evening,0
33,740,night,0
33,16,night,3
27,511,afternoon,0
192,1843,morning,2
41,287,evening,0
80,25,afternoon,2
134,244,evening,3
33,31,noon,0
135,25,night,1
528,908,night,0
47,102,morning,3
10,21,afternoon,1
113,465,evening,3
93,1090,night,0
50,9,afternoon,2
172,21,evening,1
130,312,morning,0
157,33,afternoon,2
86,0,evening,2
246,1778,sunset,0
114,16,morning,1
54,200,afternoon,0
110,9,afternoon,2
245,483,morning,0
183,1844,evening,1
68,114,morning,0
43,308,afternoon,1
181,33,evening,2
9,16,morning,2
8,305,night,1
190,20,evening,2
41,1821,evening,0
53,65,evening,0
96,100,afternoon,2
78,39,afternoon,0
44,88,afternoon,3
23,17,morning,2
62,16,noon,3
201,16,evening,0
436,1845,afternoon,1
40,389,noon,0
172,0,afternoon,0
106,451,afternoon,3
11,1846,morning,0
32,27,night,3
370,92,afternoon,1
133,21,noon,1
157,142,night,2
106,9,noon,2
106,59,morning,3
378,21,evening,2
215,78,noon,3
24,448,evening,0
128,5,evening,1
471,1038,evening,1
532,102,night,0
13,362,night,0
300,40,sunset,0
375,33,noon,0
271,353,night,1
96,552,sunset,0
91,25,night,1
238,383,evening,0
159,1288,afternoon,0
365,314,noon,1
444,783,noon,0
395,1847,evening,1
8,155,morning,1
194,99,morning,3
4,21,evening,0
7,407,morning,0
264,5,afternoon,1
90,67,morning,0
276,40,night,3
175,696,evening,0
377,21,morning,0
89,17,evening,0
134,99,afternoon,0
300,5,evening,2
223,1112,evening,0
90,88,evening,0
33,5,afternoon,3
279,1638,morning,0
346,1388,night,0
86,175,afternoon,2
15,1127,noon,3
